reel_id,time_weighted_score
1595,78.12665393364831
1975,78.09664951921216
2359,78.0912863189042
1372,78.08121634269514
1232,78.08068046178832
2525,78.03657470026702
2524,78.03341031177507
500,78.02811286344424
2677,77.98234070454116
1006,77.97168422420889
976,77.94753356376626
252,77.94710930901695
1066,77.93632544650907
1241,77.9360402010127
1276,77.93306512305553
1269,77.92244803081834
1095,77.89826188690289
2394,77.88661130621328
1679,77.87889195211572
1796,77.87680125220953
1831,77.8522881875852
720,77.82377547645989
1509,77.81842819748823
660,77.7869829254331
269,77.77079645707994
616,77.76056090805031
2644,77.72081775943846
1712,77.71149048784874
2920,77.70216945182342
611,77.7000484437659
222,77.64802433679591
1711,77.64507088621475
1671,77.6392245954828
530,77.63022935526048
1408,77.62408459525065
2424,77.59162150915913
492,77.58058784658287
953,77.5724702303357
2942,77.54369916239537
1151,77.54159447161875
331,77.50640093226883
1789,77.49564839490192
1984,77.4841509884146
691,77.44339965288512
363,77.4326966566045
2356,77.39437804346998
1359,77.36683942325566
2259,77.36435166182474
514,77.3564465836089
18,77.34924308641683
1672,77.34312662660604
764,77.30702210711328
300,77.29903221793982
2496,77.28200085219993
1982,77.27255428657318
380,77.22168381341858
1953,77.21542183970944
665,77.19308621653312
698,77.14823537360337
2976,77.13519376258911
990,77.09759889527282
2099,77.0876798700245
1288,77.08383723125922
829,77.07168679642116
1304,77.0627011131242
2363,77.06092484754656
1094,77.0474852423356
1626,77.04211120408097
988,77.03995858828743
2427,77.02271241199401
2380,77.00293906186019
231,76.97359147013178
932,76.94727771792942
221,76.9150571630567
25,76.91223612488388
110,76.8888093614745
47,76.8822164028646
2483,76.86589671945464
2509,76.8249673733803
2883,76.8121869529348
2447,76.80617668132115
2680,76.79626806846932
732,76.75896635545378
1342,76.71241111924263
1537,76.6942444592319
2497,76.69100729166914
2706,76.67026922584309
153,76.65860320796259
794,76.65019200555514
1596,76.61719044070485
307,76.61583613257586
2510,76.61368973315558
617,76.59907276177412
1839,76.57644642160813
1410,76.5648327483206
910,76.55814768985542
468,76.53534981876285
2548,76.53283328261176
1207,76.50582129578441
382,76.48237023051665
1261,76.4515350937282
1844,76.44179237846954
2664,76.40388913570068
480,76.3984613865992
24,76.37375684417802
1921,76.36322619241848
1059,76.3456382425439
2606,76.34074693279089
2853,76.33633535525514
1055,76.32257767340002
1547,76.32220825487516
2943,76.30793460583173
1826,76.26762071318828
8,76.24705115473022
1455,76.24234462635168
2097,76.23121129301269
2992,76.18181121229462
1337,76.18030084628128
645,76.14631339013813
2414,76.1298542740214
2046,76.12649815713553
1719,76.11934420088207
693,76.10811409579203
185,76.10457293935484
2106,76.06607098588388
2887,76.05595302017254
1655,76.04640605673659
1483,76.02819822060967
1960,76.02224606685935
302,76.022192209776
2970,76.02044735572234
898,75.98038983942905
2738,75.97233290673834
2024,75.96178028917747
164,75.94320986419254
253,75.90776216173522
1486,75.88640203268291
699,75.85305047799785
1347,75.83917391169794
729,75.80898280236784
2584,75.80511481674107
1041,75.80482837894515
1678,75.76546488026088
1639,75.74167099683113
417,75.72280108293353
2973,75.72116997945827
250,75.69490537702384
1318,75.67320954293905
551,75.66206754802174
1380,75.63656405933817
918,75.6346912993808
958,75.6340444660882
2119,75.60827269028428
73,75.60752893726219
2150,75.56908061362714
2941,75.56510238646426
2235,75.5650784633526
2971,75.501811725557
2951,75.49827754469779
1582,75.49147610174093
304,75.4909016777952
1694,75.43157991509045
2558,75.41629557166951
1608,75.41120565588535
2702,75.39799017502004
722,75.37540039599044
1742,75.35897035545348
2180,75.35536340861309
22,75.34566414415264
2145,75.33952818420133
2281,75.329114567645
454,75.32886122484327
2048,75.2918793429253
640,75.25943012179263
1918,75.25059717828566
1584,75.24778516041981
2186,75.23135318598784
2234,75.22803012923588
1928,75.2208145134496
2163,75.21276409556621
2170,75.18272773594352
1945,75.16144902795565
2890,75.12332436761254
2938,75.11004534931955
1919,75.10072813180969
424,75.09720981822159
1404,75.08505589285235
432,75.0583476289839
781,75.05179319000163
603,75.05100319125805
1468,75.05086228238707
2727,75.0493509542587
790,75.03967414781505
619,75.01998119894955
1345,75.01708515340088
1504,75.01119074022138
1894,74.99810134638494
2911,74.99261060195676
2328,74.96434292198747
2417,74.93886421654501
1121,74.9274635147205
2401,74.91985365917421
2236,74.91974046018272
152,74.87102183037007
485,74.86763468172137
2397,74.86256505311086
2678,74.82959320837081
2151,74.81948162683553
1399,74.79708100030288
1180,74.79278223388243
2334,74.76989183547474
517,74.7677746055522
2731,74.75781078313491
2002,74.7538075996608
86,74.75337069556339
315,74.7516948956785
537,74.7288127365483
2444,74.71854818032884
1220,74.71738556211398
425,74.70826691845498
667,74.70286717226409
1988,74.69047559698751
2251,74.68385718527229
2536,74.66624876163293
1298,74.65992935389063
2419,74.62761037840829
291,74.60864900586095
2681,74.60482986768123
2743,74.60009354661238
2699,74.58452319252528
2660,74.58324037170885
1407,74.57588901816844
1577,74.56979315480068
858,74.54357573390372
2631,74.53198821847828
2755,74.50955379695966
2628,74.50123417136147
745,74.4739495924038
96,74.4323912285018
2472,74.42026321612387
1215,74.41211753840709
2294,74.39751285243116
2819,74.38080315593686
1156,74.35344746270948
133,74.343606497498
709,74.27972998667353
2795,74.24787971073495
1430,74.2413862340798
1339,74.2348146198441
1026,74.21432886187415
2272,74.20930213170475
1616,74.15706177717745
2858,74.15678485829325
2809,74.15219073148886
76,74.1518529085869
1212,74.14929057887417
568,74.13875472753142
1244,74.12226049534978
2124,74.12041412792418
1968,74.09707200687863
384,74.09549533259782
1415,74.08411680699861
147,74.07524298730456
1073,74.07478279950278
628,74.07245700981198
2269,74.07216686812583
759,74.06515127635213
321,74.05783489765008
2580,74.0358869827187
422,74.03296478575422
2857,74.01750544065848
2064,73.99799537059555
1798,73.9947195465294
633,73.96910357975041
2927,73.9563639869272
689,73.95576825636464
194,73.95576093873933
1890,73.94648141897325
2161,73.94062883540059
523,73.9346977736234
1136,73.93021263808497
2720,73.91770159700815
1223,73.91250512768407
285,73.89483938925525
1023,73.87965829011006
756,73.87773795028664
2872,73.85925275143899
2701,73.82037494523838
540,73.79761497450605
1419,73.79749630310303
1362,73.78557464397257
889,73.77940079530379
845,73.75951591509661
2229,73.73867029708178
1955,73.73173374552152
1490,73.72898615696768
2710,73.72225492569368
89,73.69145396866668
2781,73.68099982784926
763,73.67557942565277
1461,73.66018900752583
730,73.65134912588405
169,73.63157142534953
1908,73.61267620791449
2975,73.60753745871583
1892,73.60408655321683
2711,73.60343753214165
2299,73.60291244834124
1591,73.59880041755133
1602,73.56291697537507
2561,73.52858795353741
2230,73.4919237494999
257,73.45720031474211
1874,73.44572594617476
2577,73.41946905029772
2139,73.41259159522622
406,73.41071113587174
1051,73.41027543434434
421,73.38574499382334
1154,73.3704465884107
32,73.32019231964564
2737,73.26827628467215
2164,73.24217601871207
260,73.23906397816694
1080,73.23280769874994
597,73.2042765103882
2152,73.1949298190932
1737,73.17835848689907
245,73.17254767008784
2700,73.17216725907181
941,73.16751975025448
1364,73.1648435048382
571,73.12407770789471
1206,73.12058647755646
1181,73.10128455663155
154,73.09495310244445
2979,73.08041113361371
588,73.06762204498828
2168,73.06581698844336
2747,73.05852492106929
965,73.03899318378616
1561,73.03499306066823
75,73.0255936092996
2216,73.01211949147292
2231,73.01194216251969
879,73.01022638544606
2113,73.0052642255958
2715,72.99431758131526
1092,72.99364387767758
2895,72.99364257030516
1903,72.99239049606676
2661,72.98467738113303
1322,72.9712488108868
2563,72.95774750984685
264,72.90649908664501
1609,72.88538700362416
2844,72.83190873286728
1554,72.76835736611773
2433,72.73391126618158
823,72.73178496329109
1813,72.7218108080144
1015,72.71564159665844
878,72.71494920023397
1521,72.7065301253002
356,72.69420002157916
2310,72.66546715068161
1184,72.6587061014895
2785,72.65307603018692
1553,72.64658753659336
564,72.63709536536973
686,72.62758807143813
570,72.62379555616536
2409,72.6072476026117
2127,72.59979756693042
1944,72.58554343161396
533,72.55107583226206
2636,72.53222033512364
1807,72.51631788483866
1836,72.5133476267499
2748,72.50474840923104
2134,72.50114418897397
876,72.46891554636841
2287,72.44756654829243
2650,72.44375802199407
336,72.41676489609098
2391,72.39161759460582
1078,72.37598782466581
1820,72.37503788148491
775,72.37289775530449
1058,72.36797897766877
66,72.34969001236797
2312,72.32664087641803
839,72.32424559933656
987,72.30079639629729
2520,72.2924989668356
2265,72.28460900616062
1290,72.2808393686166
1447,72.25493710022225
2841,72.2539212268668
682,72.23664112160357
236,72.23246498432933
2772,72.22504621930038
2440,72.19767071888741
1321,72.18755096565613
1330,72.18748434329976
1823,72.18081039239728
788,72.17450218642475
1543,72.1667397079405
43,72.15892090047164
217,72.15619506033902
2728,72.15382903934044
30,72.12992073734476
1119,72.12194861213361
862,72.11654232465605
1785,72.09298918836473
2211,72.08324868579265
1239,72.08013751529572
2949,72.07783620864957
2413,72.06370958925854
1421,72.0629414039622
2027,72.05693971269713
2586,72.04643295943748
1104,72.02518761222414
922,72.01762886264618
2464,71.98304718784989
1703,71.96422456329898
2588,71.96021289774069
2786,71.95578316106963
373,71.94421417696954
241,71.91799643797964
2309,71.90304811661521
1781,71.89230706422583
374,71.88355983539975
2037,71.869282102762
36,71.86263903781472
2945,71.8582345533704
477,71.7979074161879
41,71.79140931888963
2389,71.78525659121185
2499,71.76863074853671
179,71.76463730819462
1301,71.74753011533367
2215,71.71602729355745
853,71.69661062332663
1965,71.68979884813919
116,71.67583208324024
2725,71.64312565117967
2796,71.62088369758231
2132,71.60688508309204
1843,71.59559591599637
851,71.58340633035075
1370,71.55028605569349
2840,71.54660708929843
2800,71.52929085053661
2343,71.51124519758065
1236,71.4943914614645
1643,71.49014517395514
2255,71.4771048762331
453,71.47456445852131
1799,71.46921655656216
1728,71.45653564933079
821,71.4489473651843
2954,71.43952592427463
2912,71.43469133345066
607,71.42562097187182
2740,71.393276638787
128,71.38600416631195
2006,71.38379559713927
286,71.3771827616386
193,71.36957564043702
1166,71.36405696662736
7,71.32931054318053
2326,71.32517396420036
275,71.26241341879391
2040,71.25351498894244
2190,71.25321937223384
2448,71.24540800395872
2067,71.24129731264759
198,71.23506502455129
1157,71.22166239419431
2547,71.18525832112876
2267,71.159191900305
2441,71.1423980750301
2181,71.1335576471145
1069,71.12524679800512
948,71.11902378211731
710,71.11534506163812
2900,71.08628950188756
430,71.08061689805675
2199,71.06745517123272
23,71.05741145433663
1033,71.03679254993646
1256,71.00851247275814
2622,70.97628850562236
1293,70.95614519373113
1548,70.92078163440145
2083,70.91201098849882
209,70.90371567668313
1024,70.89886623983192
1217,70.89613889780412
1979,70.88881178927423
1802,70.88086919052138
1540,70.86604092860294
461,70.84620649792258
960,70.83803364041327
1927,70.83733234325629
792,70.77619780240335
1838,70.77155973536648
2422,70.76974327909257
2852,70.76147732401384
414,70.723634100135
2646,70.71317052687482
2823,70.69324046054962
2906,70.69250447269839
1030,70.672656733904
978,70.66227867925832
963,70.66071070307142
2308,70.65957819743917
87,70.65907763189146
1201,70.64903312645636
282,70.64407851611251
2155,70.6391511646636
1597,70.62601244163622
727,70.6157303993483
1871,70.60793086387862
2571,70.60648093860031
656,70.60398474245068
961,70.60132470635997
483,70.5960429610369
155,70.58674270660455
1320,70.5847243343978
1657,70.56634387649382
503,70.52741014764906
548,70.51150570512239
1932,70.48702599949573
2556,70.47574706880395
1731,70.46684390444177
1879,70.46444485539305
1620,70.42540930797037
842,70.4049424173895
2045,70.39020012937151
1664,70.34818002605746
316,70.34770048466835
1915,70.32735358554339
2458,70.30992775444167
2886,70.30626206413054
2060,70.28689531328772
2279,70.26866965480431
2399,70.25565456785056
1378,70.24660697441591
2842,70.24374292947721
2286,70.23968063852124
779,70.23337282887346
237,70.21282177693125
2101,70.20893824238543
1774,70.20832788996049
1619,70.20543917688228
797,70.18625296967107
1111,70.18451387470807
850,70.18279790878172
1440,70.1665655986197
2861,70.16136916740686
944,70.1064188317335
1137,70.08258411932835
396,70.07529249023487
559,70.05785618278315
1958,70.05327999582077
812,70.05291442348313
770,70.05041644524883
1997,70.04410775446888
2028,70.03100423321116
458,70.00421528608325
2518,70.00235375136243
2921,69.99576685235549
1632,69.9934273558534
1117,69.97425493892224
429,69.96606686577722
1210,69.94895019234038
1406,69.94796822164828
2477,69.88776992229461
1105,69.85785154956116
2085,69.85368560849763
287,69.84687401666773
778,69.84627018951795
739,69.84537974197247
403,69.84009500330663
1760,69.82876825380977
438,69.80917453317616
1713,69.7980672810651
265,69.7920085149454
849,69.7909610009608
2383,69.77252493442684
2504,69.7580287471506
2065,69.74428688721952
2263,69.72336232203426
2033,69.71367456307084
2247,69.71274583008204
2880,69.66576973371633
1394,69.63627822354283
378,69.60635155137088
2657,69.56448971689508
1418,69.52227358329866
2771,69.51989742401018
680,69.49323067348577
2469,69.49278123110014
1744,69.45644927944123
1532,69.44242533371826
2098,69.44242127789609
1624,69.4326899346385
899,69.41549542685
1959,69.4027990442565
678,69.365060306729
2676,69.35093099002431
2825,69.34056638334268
824,69.32466392197401
504,69.31012978472013
1467,69.30891900740903
2212,69.26707900524
1940,69.26637325080647
218,69.24482114038486
1551,69.22991800615172
1328,69.22148601089873
2835,69.21387160211017
819,69.17061577333548
803,69.1647705200243
1209,69.14611793824967
1506,69.1305218658626
1676,69.13019136342814
1188,69.09017518577168
2596,69.06508114810042
1366,69.046089539665
1735,69.01729477773384
2670,69.00685228954423
11,69.00177152241058
1523,69.0007785853872
929,68.99535009555773
1628,68.97320829774829
724,68.95337692000837
690,68.94676113123337
2465,68.92683124819781
1957,68.89708983024111
112,68.8889150752398
2217,68.88762981942878
641,68.87972926115465
992,68.87663684625069
993,68.87535136134497
1289,68.87311890724298
345,68.85689532001157
2179,68.8407087752127
1717,68.83758442219093
1045,68.83691384187117
1143,68.82964523065047
420,68.82513781404252
1130,68.80873439026097
1115,68.80732823594252
644,68.78975605863646
78,68.76747593259047
2526,68.75957994173507
2025,68.7498871267977
2593,68.72126452886882
156,68.65962567069359
1794,68.6553279647176
2994,68.62914547836627
2055,68.55805171016299
2387,68.55270479829127
99,68.5175528220259
1617,68.51623974842317
2061,68.51330791266656
428,68.49443379901282
1367,68.48821434834566
2634,68.48574154619988
924,68.48130927116739
586,68.45951789468559
139,68.45011869817476
2527,68.44216324295823
1062,68.43439162704962
1470,68.429516031977
2120,68.413901506216
2369,68.40681740493423
2238,68.39880215703442
225,68.39642664117338
700,68.38219610295035
2632,68.36165400085892
2557,68.3470363658153
2708,68.3400201935656
2637,68.33475487716672
2532,68.3173891194887
1431,68.31672163466233
2769,68.31261933680244
522,68.2896908222673
1177,68.27403943043936
1860,68.24219883870042
1905,68.23874564302513
2647,68.2102276152932
585,68.20793828691455
2365,68.20280282786824
2940,68.1310187185857
108,68.0911244794626
863,68.08677120223841
2056,68.06526586535563
2719,68.05912577327254
2867,68.0121058320485
319,68.00148021621152
2935,67.99462135402362
2805,67.988210335018
2908,67.96826467608622
685,67.96257836964661
2984,67.93641085903224
646,67.88985404902608
499,67.88945402577582
1579,67.86317039841303
534,67.82878170560336
2782,67.78930891839146
1851,67.78701855146296
2121,67.77869507147565
367,67.76736153096384
1219,67.76631441202763
2898,67.75895650668339
2576,67.74603867738992
865,67.71085234195748
2000,67.67100692819515
928,67.6653936935626
817,67.65340657755159
365,67.5948268050678
933,67.57792432393263
871,67.57089956072308
896,67.56086822126478
2578,67.55780867736496
460,67.55017038796062
1248,67.51896921850863
2546,67.50937491381583
2766,67.47804123567427
1020,67.47155973263453
1233,67.46532083958644
1456,67.46283113424356
223,67.45439928016013
1491,67.44456505701336
411,67.4288245029787
1179,67.42815374109804
909,67.4155612141311
1916,67.4047500085905
2473,67.39254145553352
451,67.38902059053245
1192,67.38831480387427
991,67.38457045618523
2368,67.37875611857467
1383,67.35816115936608
1348,67.35348177926033
344,67.34527702032135
2567,67.32634071161796
1692,67.31964518461598
2111,67.30178965610327
1082,67.29997387391435
1560,67.28063946222842
695,67.27503639569915
706,67.26105186129801
410,67.24984055929897
1522,67.24670794647552
866,67.243110567372
1936,67.2246954055733
2828,67.22392148772131
2361,67.21684644552758
2250,67.21606740438243
168,67.17610589400753
1076,67.14594282337293
1917,67.13931762176344
1122,67.12109751601108
1458,67.09175655246467
1842,67.0814328247781
2999,67.07919279949364
837,67.07578151130937
1433,67.049431698485
1204,66.9991446501509
2331,66.98535004219836
135,66.97688486283882
2827,66.93927109560373
810,66.92051343859873
2770,66.91034389970835
173,66.8823287482114
733,66.87907229324672
825,66.86675090718748
1906,66.81669818368871
716,66.81167782736482
2214,66.80911612322464
1795,66.79075186745604
760,66.76313439729672
318,66.74847560405581
606,66.73419066478357
278,66.72538084888801
1951,66.72054510501641
452,66.71707616472143
1920,66.68990136854593
1733,66.68089846707252
2995,66.67806416401675
1948,66.67228472563278
1334,66.65457319227019
2090,66.65105974138297
2569,66.63456356362164
2232,66.61233266233755
439,66.58113834817489
1651,66.57780690626115
1697,66.56788392117771
2008,66.56632791935994
418,66.55472980078753
502,66.48066919836468
1216,66.47466784946643
2553,66.46927861103543
145,66.45150791674634
962,66.44646460402215
1325,66.41891024335177
2734,66.40873778076073
1614,66.38616970762607
1937,66.3601536773594
2371,66.34756047302969
2337,66.3378809805755
604,66.33382149735274
58,66.32688516493192
2110,66.29997009837327
2749,66.29986526664386
388,66.29589184704037
2824,66.29258472912501
970,66.28229290261535
267,66.2530628403392
1014,66.2454537797499
2072,66.23924863491607
2050,66.23148807422062
143,66.2145886033726
187,66.19879186554812
1035,66.18867599852248
2891,66.15154752506939
1740,66.09515304850466
1856,66.09117136007855
1701,66.07300184217134
800,66.05884534434935
748,66.05361685365007
496,66.03550583345208
486,66.01029166050941
456,65.98272710404811
294,65.974944143834
175,65.95469840498443
1821,65.94325387835437
2225,65.92558547246152
2039,65.91968086110634
2296,65.89052349018975
1768,65.87270754364518
2301,65.86338787780119
371,65.83255265117899
1306,65.82769288393237
2953,65.77392521763161
2332,65.77163592314213
312,65.76805847852805
2981,65.76105257639799
33,65.73707576785591
2865,65.73322394928832
2934,65.73318812873215
714,65.73188305003019
814,65.71871557091123
189,65.70101510225803
923,65.69331907270734
613,65.67870467228482
1872,65.67073376126284
2662,65.63181461208619
201,65.6299495301805
379,65.62048293598687
1401,65.57652566107721
2386,65.55515096206814
2603,65.53569532143104
1585,65.45123386604891
605,65.44102131786326
2105,65.43693058861874
1867,65.42175233982057
355,65.42100562945853
2457,65.41659422977096
2488,65.40862289417129
1525,65.40488590311627
2505,65.39809763223079
2327,65.39059785873263
2752,65.38289335129035
440,65.37507004843309
101,65.36824736342044
2688,65.35274945400276
2454,65.33513685637543
1228,65.32545233336374
1862,65.31934181435992
2276,65.29043915808732
59,65.28711714883673
1870,65.26220137433629
715,65.2242567319448
1487,65.1736213633711
1565,65.16011730540745
589,65.15552456704619
1435,65.15145853536207
299,65.14969110992593
1285,65.06394361026837
2573,64.96126055630864
409,64.93758658716686
1642,64.90701022735966
102,64.87820900591159
2902,64.86605255778896
575,64.84847237246306
1809,64.83625431967288
955,64.82502825737757
2087,64.81361560747118
1098,64.79909263325594
1050,64.79824075305665
1741,64.78179536696379
57,64.72926691141876
1029,64.71670960668752
1044,64.70828826277318
2095,64.69356103196783
2470,64.63415797800118
229,64.5858223686272
1660,64.5708623723082
734,64.56373294367545
215,64.53621021099624
1753,64.53278488423733
2750,64.50597215371853
914,64.48790879770283
1962,64.47326323143574
1787,64.45154748720509
2446,64.44111587966762
246,64.3986516082044
2062,64.38283697483104
1511,64.34631582001825
2960,64.34161402381122
42,64.32315452799797
1677,64.31793804995617
490,64.30878495705085
268,64.30062839536892
85,64.27560702190834
582,64.26641159722304
1822,64.23130214105265
668,64.19961158369897
2741,64.13278817300213
2712,64.12714891202354
2285,64.11738833940163
199,64.09995653748514
2638,64.08801622066196
2955,64.08472103208341
2744,64.06119064086899
1126,64.05342654964637
2792,64.02002380705203
1574,64.01751946032657
2797,64.00623272343837
1411,63.994689611487075
749,63.98043387521823
1211,63.944758525821335
2735,63.933642448585175
591,63.86784672702583
2402,63.86074978801593
2177,63.85523348099695
1375,63.807541324423504
254,63.79410465094032
1109,63.77593112821513
1396,63.73555087352151
2652,63.72461217393791
1008,63.71709361313608
2892,63.70076252032468
2013,63.698206613742244
2718,63.69540843177619
2079,63.675014427491156
2537,63.67160588718137
1501,63.666771062929335
783,63.61335026715463
2831,63.606363668420535
1250,63.59301206100083
347,63.585724300224186
2875,63.583455107341194
1853,63.56422685347063
1011,63.53186497586858
1946,63.52389875773387
1332,63.49422481314187
1253,63.45608159594799
1084,63.44850985579427
2240,63.442978777711716
482,63.438023203853064
2793,63.41109031966554
1307,63.409264921648024
48,63.38437489662733
1349,63.34900316470276
838,63.34406685202574
1254,63.32741692526381
631,63.29758362923286
2653,63.29303952780504
1478,63.27111678926761
1388,63.25138819359621
2156,63.244558047601764
2868,63.242752965521234
1524,63.21686421575967
2290,63.21241118165393
2733,63.20914507619886
1667,63.20551901968209
2243,63.15846467587226
1492,63.149321297018936
1981,63.13423475246566
601,63.128860313938844
13,63.09601947643691
2878,63.08937254050078
2137,63.08687137767483
671,63.07717687019316
1898,63.06484422865912
2756,63.056685839125244
1881,63.0542286075222
612,63.03924283901704
1578,63.00782712547905
442,62.97294640248794
643,62.96290019818851
2403,62.94802479183643
723,62.926450696563485
995,62.907791545050834
2686,62.90361726490594
1723,62.89728897724795
1265,62.846430705297735
679,62.83690413669072
2237,62.83272814266256
292,62.82623028453727
2082,62.82614949572368
2986,62.81645756623866
2946,62.798207751287144
735,62.79518736003149
648,62.790726653509005
1038,62.79057890390238
1001,62.7869352070747
1152,62.78098799299946
1124,62.70658576544336
1448,62.6906863944088
1369,62.68343925562909
2035,62.66355956905519
1646,62.65875846693819
1075,62.653740428281665
2407,62.646425591474916
210,62.642349519837595
2923,62.60949802555898
1693,62.60190713006507
2009,62.59515988857245
2474,62.566688578515596
1752,62.49101076616406
536,62.48861189527283
2274,62.45458254808288
776,62.429092449637224
435,62.4161356746727
122,62.36171139497016
1268,62.342028367588675
178,62.31577618158753
1925,62.313757314435094
109,62.2961252459771
2398,62.283445589007876
2372,62.25342176289476
1990,62.17555950336933
2194,62.11839007625299
1112,62.1032347389186
2233,62.090273448241646
2323,62.05755081585383
2338,62.02961995972241
2197,62.0223994318168
1273,62.017759105444455
1633,62.00660657639903
2392,61.98716248659717
497,61.96415775264085
2311,61.961496304619004
1454,61.95521710085716
777,61.91439150426229
115,61.90153522964842
1704,61.86472564501416
1613,61.86098898051019
1674,61.836764058329805
1393,61.779698202715416
81,61.752482694275336
1725,61.7094531024928
2260,61.68911312905321
1947,61.6768554566368
2604,61.64774729342299
977,61.64628901043584
359,61.63162020529949
2133,61.617669289868225
2626,61.60548212565686
2351,61.559111182266854
2462,61.548431843860314
2519,61.496736886724
683,61.47202905679142
2196,61.46877598394934
2404,61.40620414448041
2515,61.40569254995296
836,61.3961217173197
2020,61.38678680893906
44,61.38645849938243
2739,61.38367362340689
1313,61.37372074771261
1079,61.36012326456976
511,61.34456273440779
2551,61.32641888588942
348,61.32183986966299
136,61.290322914188316
2471,61.26529559674068
2498,61.24383761814826
2507,61.16583628330335
2316,61.16073406299632
470,61.15817114828096
1090,61.15070807884923
2815,61.128552897984896
2360,61.06552884333127
2388,61.06386626431424
2559,61.06100009786922
927,61.05702199622828
2063,61.04545607884871
934,61.030710492880324
1834,61.0067513073092
1736,61.00041394981042
1311,60.92451766139768
813,60.89900018274256
141,60.898631430343585
1420,60.86949344391981
2523,60.85841998945925
2032,60.848459616060055
489,60.81164552101316
2468,60.80543229930582
2869,60.7944430338946
2656,60.78968615429662
214,60.771432103949095
895,60.73969320894945
2736,60.71897303104951
1351,60.689920934912294
773,60.686918531414406
2022,60.66657336331175
1593,60.64032108597335
652,60.63584734210954
1405,60.60498479718689
132,60.58881829553472
979,60.585386129043165
2342,60.5550871693885
2490,60.542822791670886
1880,60.541669211267916
224,60.51113998519023
2014,60.492893642883104
2506,60.46726848079788
445,60.464674421538426
1631,60.46170262533908
2340,60.414331919403104
1358,60.35199134257976
905,60.34436063785712
543,60.33932245182993
2602,60.25106117588148
738,60.24091551908078
539,60.234544260669445
2131,60.201719043926204
2073,60.178779155611636
2206,60.14605177059018
262,60.130823458384505
1682,60.120498798032
255,60.118706801171264
2575,60.11605879948323
327,60.114012577184255
2964,60.04974125313823
2052,59.98146398971227
802,59.92882284322078
1252,59.910207532056575
1724,59.89737530494077
1013,59.876357041835455
247,59.86102338395101
1845,59.85001285764331
50,59.84069012757489
14,59.82708896651381
1350,59.82038151867552
1512,59.785237154978276
774,59.76990991364811
938,59.73928308070664
1314,59.69777520372762
491,59.6796752407246
64,59.6511003350901
1282,59.607778468445645
2384,59.5917613379458
1888,59.55147542865994
2777,59.527847332001976
476,59.527269653029876
2080,59.51908174034185
29,59.50627891805509
1763,59.472618003703744
2160,59.471287418647925
2116,59.46961011720614
554,59.45599787472623
608,59.44183174230881
251,59.44007224747027
2437,59.43065417441851
238,59.428897688389746
2492,59.40870313950608
1140,59.40553325043162
478,59.38338688783678
1123,59.365867668272664
2074,59.364702760017835
1500,59.34811031375116
1663,59.326644463697534
2411,59.323383547970145
1727,59.28740542510291
1127,59.25132987064255
1934,59.220621402278205
919,59.2085221895519
1283,59.20534529467701
1904,59.18665200073469
2884,59.17760707362887
713,59.17413882247889
751,59.15426033356882
1782,59.144607598628085
510,59.02360748272244
867,59.01350171468563
283,59.00902270336914
789,59.00677774866237
1191,58.999784603878496
1260,58.99277155631739
1590,58.943839195603786
1985,58.921973843660645
657,58.89013428633946
2400,58.868180762785485
954,58.84072363447212
1267,58.83614768693827
2876,58.82255226696574
1961,58.77203766716406
394,58.720510016157974
1017,58.64507324061946
2959,58.620778091928194
634,58.56773738775787
2713,58.56037810471201
1022,58.56024002550635
1638,58.55844261393108
827,58.53721834782297
1772,58.52086440418608
1183,58.507648551219134
1507,58.504030088725926
703,58.50223067902929
2570,58.472644033721565
4,58.425984078971176
1858,58.4080091664192
1952,58.34392926741713
673,58.328422734067104
2808,58.299405649956704
2001,58.28387182033342
2317,58.26064504238665
1034,58.25186983847811
526,58.218168416563756
2565,58.18071101403351
968,58.169460061408095
281,58.157700310820815
1053,58.150272879594084
2910,58.144336696135014
985,58.0591260088615
593,58.05012047688992
908,58.04104464420448
1446,58.02204404894735
2220,57.94666768389165
1463,57.919666698903235
1208,57.90359229408739
580,57.88207143108971
2775,57.87283811686693
892,57.84553233363647
2208,57.77892571164679
1893,57.70406626537068
626,57.690727582831705
2691,57.678329285443255
130,57.67372055995536
831,57.64135973529884
2460,57.58300513238076
391,57.57736405502522
481,57.5734674613396
1417,57.54155041125671
1480,57.50697201513805
79,57.494990388452294
1510,57.492436860216586
1878,57.48797383233704
2026,57.46970901621
1976,57.449597999732205
323,57.39309208205758
1684,57.37351414814159
971,57.36682709837995
2221,57.272286513609295
666,57.25904817722497
2140,57.25173535527071
1274,57.18439747421203
1476,57.16030322358293
2529,57.14603663769658
72,57.08564314274787
904,57.08358680896378
1070,57.059220676183585
2430,57.044450083210165
1581,57.04020674818171
663,57.00704043592822
1374,57.00133505163043
1072,57.000647541963005
2947,56.99647174884217
1319,56.98665858408732
446,56.9860851145968
1974,56.97907343828078
860,56.97855586324862
2057,56.87261816448772
1305,56.86650925406411
1747,56.78577201719304
2764,56.772861323190305
441,56.76871313722115
1599,56.767175665247514
1397,56.745870510061565
578,56.67245680671496
2655,56.644388446277986
1726,56.62332232430516
861,56.60595857495882
426,56.47352716271288
142,56.450110150302436
702,56.42974250868435
1021,56.39861120260421
21,56.38098906138543
2034,56.36653517107986
2068,56.35079802239298
684,56.27093637798221
311,56.2628978416486
249,56.19832960490316
227,56.13868153520866
2918,56.06677023779815
